Name	Latitude	Longitude	Category	Description
Remembrance and Reunion	36.45310	-94.01667	History	The two stone monuments you see here reflect the long-lasting grief - and the hopes - of the generation of Americans who survived the Civil War. After the war, young men whose lives had been forever changed by this battle began returning to these bullet-shattered forests and blood-soaked fields. They mourned comrades lost and reflected on the meaning of their trial by fire. In 1914 veterans began the call to preserve this battlefield as sacred ground. Their descendants again strove for national recognition in 1924, 1928, 1936, and 1939. In 1956 President Eisenhower finally signed the law to create and protect this legacy as Pea Ridge National Military Park. Confederate veterans raised the older memorial just 25 years after the fight, one of the first in the nation to mark a Civil War battlefield. This stark 1887 obelisk mourned the well-known southern generals lost here: McCulloch, McIntosh, and Slack. The 1889 Pea Ridge reunion was the first to include veterans from both armies. Their marble monument to'A United Soldiery' honored both'the untarnished Blue' and'the unsullied Grey.'
A Reunited Soldiery Monument	36.45321	-94.01691	History	<a href='https://www.hmdb.org/m.asp?m=242714' target='_blank'>Visit the website</a> for more info.
Reunited Soldiery Monument	36.45321	-94.01691	History	(Front):Angel AloftSpirit of eternal light Keep silent vigil o'er the brave The untarnished blue. The unsullied gray. In peace and love unite. Proud heroes have fallen And over their grave Our hearts are united Our country to save. Over the dead the living bend. And up to their God their voices send. That in Liberty's crown or Eternity's day He may palace as far Jewels The Blue and the Gray. A Reunited Soldiery The Blue The Gray (Upper Right Side):Blue Maj. Gen. S.R. Curtis. Commander of the Army of the Southwest. (Upper Left Side):Gray Maj. Gen. E. Van Dorn. Commander of the Army of the Southwest.
Disastrous Retreat	36.45327	-94.01525	History	<a href='https://www.hmdb.org/m.asp?m=35666' target='_blank'>Visit the website</a> for more info.
Disastrous Retreat	36.45327	-94.01525	History	It took two weeks for the stunned survivors of the Confederate Army of the West to make their way from here back to rendezvous on the Arkansas River. In late March 1862 General Van Dorn was ordered to take his army east to Mississippi. This left northern Arkansas in the hands of the Union.'[Our] regiment arrived...in straggling squads, tired, hatless, barefooted, hungry, dirty, and ragged. They had been in rain-storms, climbed steep mountains along narrow and rugged foot-paths, waded deep and cold mountain streams, starved, slept without tents or blankets on the wet and frosty ground...The retreat was more disastrous than a dozen battles.' William Tunnard, private, 3rd Louisiana Infantry Regiment Brigadier General Sterling Price, a 52-year-old planter and lawyer born in Virginia, commanded Missouri state troops at Wilson's Creek and Pea Ridge. The popular former congressman and governor of Missouri survived four years of civil war, and died in St. Louis in 1867. Near here Price tried in vain to rally his battered and exhausted division. Many regiments then retreated along this road east toward Huntsville. Other Confederates withdrew to the north and west.
Pea Ridge and the Trail of Tears	36.45332	-94.01612	History	Decr 23rd 1837, Buried Rainfrogs daughter. Marched at 8 o'c A.M. halted at Reddix, 3 o'c. P.M. encamped and issued corn & fodder & beef, 16 miles today. -B.B. Cannon, Detachment Leader Not Far to Go Here, members of William Ruddick's family witnessed more than 11,000 Cherokee people passing by between 1837 and 1839 on their forced removal to Oklahoma. About 356 Cherokee in the detachment led by B.B. Cannon, camped near here on December 23, 1837 - the first removal contingent to travel through the area. Ruddick's farm was a regular supply depot on the Northern Route of the Trail of Tears. From here, the detachments would branch out on several different trails - all leading to Indian Territory, over 30 miles to the west.'...Fine day Monday 18th March. Clear & warm... crossed the line of Arkansas & Missouri near... Meeks on Sugar Creek 7 miles North East of Pratts Monday night, hail, rain wind & thunder.' -Dr. W. I. I. Morrow, March 18, 1838 The house you see before you looked different in 1837. It was a one-story log cabin - the home of William Ruddick (Reddix) Illustration of the Ruddick cabin with a group of Cherokee going by. Illustration by Cherokee artist Sam Watts - Scott 2005
Pea Ridge and the Trail of Tears	36.45332	-94.01612	History	<a href='https://www.hmdb.org/m.asp?m=21085' target='_blank'>Visit the website</a> for more info.
Lifeline for Two Armies	36.45336	-94.01582	History	<a href='https://www.hmdb.org/m.asp?m=35660' target='_blank'>Visit the website</a> for more info.
Lifeline for Two Armies	36.45336	-94.01582	History	Elkhorn Tavern overlooks a highway of vital importance for Arkansas and Missouri during the Civil War. Union and Confederate leaders both wanted this 20-foot-wide dirt road to move men and supplies. Alongside the road ran 3-year-old telegraph wires, the latest way to send information and fast. In the week before battle broke out here, both armies had hurriedly marched southward past this crossroads and tavern. The night before the shooting started, Union troops from Missouri set up a small rearguard outpost here. The soldiers had stockpiled food in the barn and tavern. Provost guards watched a handful of captured Confederates nearby. A Road with Many Names First built in the 1820s as a military road to link St. Louis, Missouri to Fort Smith, Arkansas, this highway served as the northern route of the Trail of Tears during the Indian removals in 1837 to 1839. It was known as the Butterfield Overland Stage Route from 1858 to 1861. Civil War troops called it the Wire Road or the Telegraph Road.
Vulnerable in Victory	36.45373	-94.01549	History	It was the fiery end of the best day of Earl Van Dorn's 20 years as a professional soldier. Bone-tired from the jarring of a week-long ambulance ride and still feverish from pneumonia, the Confederate commander lay down here in the side yard of Elkhorn Tavern amid the wreckage of the day's battle. Because he now controlled his enemy's sole supply line, General Van Dorn assumed he had the battle of Elkhorn Tavern won. No one yet knew that the rebel wagons bearing food and ammunition for the next day's fight were hopelessly out of reach. At midnight two young Texans brought word to Confederate headquarters that Generals McCulloch and McIntosh had been killed early in the Leetown fighting. They took orders back for their entire division to march through the night to rejoin Van Dorn here before sunup.
